u,v,key,osmid,highway,lanes,oneway,reversed,length,name,tunnel,maxspeed,junction,bridge,access,ref,width,edge_id,label,label_status
6621682852,6621682856,0,154466062,residential,,FALSE,TRUE,90.61924826,شارع حسين أبو الراغب,,,,,,,,9646,,unlabeled
6621682856,1669897534,0,154465825,residential,,FALSE,FALSE,74.05755792,شارع المنصورة,,,,,,,,9647,,unlabeled
6621682856,6621682852,0,154466062,residential,,FALSE,FALSE,90.61924826,شارع حسين أبو الراغب,,,,,,,,9648,,unlabeled
6621682856,6621682850,0,154466062,residential,,FALSE,TRUE,86.97934311,شارع حسين أبو الراغب,,,,,,,,9649,,unlabeled
6631087767,6293694299,0,378286924,tertiary,2,FALSE,FALSE,19.74838013,شارع أحمد الشقيري,,,,,,,,9650,,unlabeled
6631087767,6631087771,0,378286924,tertiary,2,FALSE,TRUE,21.59314505,شارع أحمد الشقيري,,,,,,,,9651,,unlabeled
6631087767,6631087775,0,705718095,residential,,TRUE,FALSE,27.15448508,,,,,,,,,9652,,unlabeled
6631087771,1691234019,0,378286924,tertiary,2,FALSE,TRUE,59.56208285,شارع أحمد الشقيري,,,,,,,,9653,,unlabeled
6631087771,6631087767,0,378286924,tertiary,2,FALSE,FALSE,21.59314505,شارع أحمد الشقيري,,,,,,,,9654,,unlabeled
6631087775,1691234031,0,156880802,residential,,FALSE,FALSE,43.95292168,شارع عياض بن غنام,,,,,,,,9655,,unlabeled
6631087775,6631087771,0,705718096,residential,,TRUE,FALSE,21.98243642,شارع عياض بن غنام,,,,,,,,9656,,unlabeled
6631596634,1634662786,0,156920611,residential,,FALSE,TRUE,14.44243422,شارع علي الكايد,,,,,,,,9657,,unlabeled
6631596634,6293694304,0,156920611,residential,,FALSE,FALSE,97.26767303,شارع علي الكايد,,,,,,,,9658,,unlabeled
6631596634,1691627032,0,156920619,residential,,FALSE,FALSE,77.42689273,شارع علي الكايد,,,,,,,,9659,,unlabeled
6631596635,1691627025,0,156920599,residential,,FALSE,FALSE,90.37483891,شارع مالك بن عمرو,,,,,,,,9660,,unlabeled
6631596635,1634662763,0,156920599,residential,,FALSE,TRUE,458.0463753,شارع مالك بن عمرو,,,,,,,,9661,,unlabeled
6631596635,1691627032,0,156920619,residential,,FALSE,TRUE,197.5895776,شارع علي الكايد,,,,,,,,9662,,unlabeled
6631596649,6631596650,0,156920616,residential,,FALSE,TRUE,369.0468682,شارع عبدالله بن جعفر ممر 5,,,,,,,,9663,,unlabeled
6631596650,1691627110,0,156920614,residential,,FALSE,TRUE,12.64740111,,,,,,,,,9664,,unlabeled
6631596650,1691627060,0,156920614,residential,,FALSE,FALSE,197.3361765,,,,,,,,,9665,,unlabeled
6631596650,6631596649,0,156920616,residential,,FALSE,FALSE,369.0468682,شارع عبدالله بن جعفر ممر 5,,,,,,,,9666,,unlabeled
6631814347,6462680337,0,156880777,tertiary,2,TRUE,FALSE,11.41096457,شارع أبو الحناء,,,,,,,,9667,,unlabeled
6631814347,1641234517,0,688910244,primary,2,TRUE,FALSE,28.33485787,شارع خالد بن الوليد,,,,,,,,9668,,unlabeled
6631814349,6636958179,0,156880749,tertiary,2,TRUE,FALSE,56.8647846,شارع أبو الحناء,,,,,,,,9669,,unlabeled
6631814349,6631814347,0,688910244,primary,2,TRUE,FALSE,12.05848085,شارع خالد بن الوليد,,,,,,,,9670,,unlabeled
6631814359,6631814361,0,674593596,residential,,FALSE,FALSE,6.417908153,شارع دليوان المجالي,,,,,,,,9671,,unlabeled
6631814359,1692261525,0,156990757,residential,,TRUE,FALSE,35.09366037,شارع دليوان المجالي,,,,,,,,9672,,unlabeled
6631814361,6631814359,0,674593596,residential,,FALSE,TRUE,6.417908153,شارع دليوان المجالي,,,,,,,,9673,,unlabeled
6631814361,1634662824,0,156990761,residential,,TRUE,FALSE,34.81629424,شارع دليوان المجالي,,,,,,,,9674,,unlabeled
6636958179,1691233908,0,688683303,tertiary,2,FALSE,FALSE,7.668893923,شارع أبو ذر الغفاري,,,,,,,,9675,,unlabeled
6636958179,6636958181,0,706333896,residential,,TRUE,FALSE,15.91969297,شارع سعيد حسن الحديدي,,,,,,,,9676,,unlabeled
6636958181,1691233908,0,706333895,residential,,TRUE,FALSE,12.95514613,شارع سعيد حسن الحديدي,,,,,,,,9677,,unlabeled
6636958181,6458716286,0,156920618,residential,,FALSE,FALSE,351.5690295,شارع سعيد حسن الحديدي,,,,,,,,9678,,unlabeled
6637037282,1770866733,0,165548804,tertiary,,FALSE,FALSE,88.6120948,شارع زمل الغيثي,,,,,,,,9679,,unlabeled
6637037282,10203684752,0,165548840,tertiary,,TRUE,FALSE,14.6109749,شارع النوري الحديد,,,,,,,,9680,,unlabeled
6637037283,1770866774,0,165548852,residential,,FALSE,FALSE,19.71779085,,,,,,,,,9681,,unlabeled
6637037283,1770866773,0,165548853,tertiary,,FALSE,FALSE,20.79323494,شارع زمل الغيثي,,,,,,,,9682,,unlabeled
6637037283,1770866765,0,165548853,tertiary,,FALSE,TRUE,13.01502972,شارع زمل الغيثي,,,,,,,,9683,,unlabeled
6637142986,1766807812,0,165096814,tertiary,,TRUE,FALSE,80.41565226,,,,,,,,,9684,,unlabeled
6637142986,6637142987,0,706349626,tertiary,,TRUE,FALSE,166.0195672,,,,,,,,,9685,,unlabeled
6637142987,6637432726,0,159395334,tertiary,,FALSE,FALSE,36.69440797,شارع محمد المنور الحديد,,,,,,,,9686,,unlabeled
6637142987,1715103256,0,159395334,tertiary,,FALSE,TRUE,17.25047316,شارع محمد المنور الحديد,,,,,,,,9687,,unlabeled
6637142991,1712401299,0,706349628,tertiary,,TRUE,FALSE,34.14608145,,,,,,,,,9688,,unlabeled
6637142991,6637143020,0,706349633,tertiary,,TRUE,FALSE,5.190867097,شارع أمير بن البكير,,,,,,,,9689,,unlabeled
6637142992,6637142991,0,706349628,tertiary,,TRUE,FALSE,6.204306556,,,,,,,,,9690,,unlabeled
6637142998,1712401299,0,165096791,tertiary,,FALSE,TRUE,5.162566804,,,,,,,,,9691,,unlabeled
6637142998,6637143020,0,706349630,tertiary,,TRUE,FALSE,32.97711812,,,,,,,,,9692,,unlabeled
6637142998,1712401281,0,706349631,tertiary_link,,TRUE,FALSE,57.66719801,,,,,,,,,9693,,unlabeled
6637143002,1712401288,0,706349629,tertiary,,FALSE,FALSE,67.20849395,,,,,,,,,9694,,unlabeled
6637143002,6637142992,0,706349628,tertiary,,TRUE,FALSE,37.54803364,,,,,,,,,9695,,unlabeled
6637143018,1712401297,0,159137942,tertiary_link,,TRUE,FALSE,48.35620694,,,,,,,,,9696,,unlabeled
6637143018,6637143019,0,706349632,tertiary,,TRUE,FALSE,41.53637795,شارع أمير بن البكير,,,,,,,,9697,,unlabeled
6637143019,1712401297,0,706349630,tertiary,,TRUE,FALSE,26.54930128,,,,,,,,,9698,,unlabeled
6637143019,6637142992,0,706349632,tertiary,,TRUE,FALSE,5.166950387,شارع أمير بن البكير,,,,,,,,9699,,unlabeled
6637143020,6637143019,0,706349630,tertiary,,TRUE,FALSE,6.345842352,,,,,,,,,9700,,unlabeled
6637143020,1712401281,0,706349633,tertiary,,TRUE,FALSE,44.951921,شارع أمير بن البكير,,,,,,,,9701,,unlabeled
6637235030,1669897720,0,154465760,residential,,FALSE,FALSE,28.93733012,,,,,,,,,9702,,unlabeled
6637235030,1669897632,0,154465760,residential,,FALSE,TRUE,143.1793697,,,,,,,,,9703,,unlabeled
6637235030,1669897698,0,706358161,residential,,FALSE,FALSE,83.75252382,,,,,,,,,9704,,unlabeled
6637235030,1669897789,0,"[965376712, 965376713, 709288513]",residential,,FALSE,TRUE,278.9562458,,,,,,,,,9705,,unlabeled
6637419983,1766807816,0,706373389,tertiary,,TRUE,FALSE,8.749686052,,,,,,,,,9706,,unlabeled
6637432694,1770866582,0,165548841,tertiary,,TRUE,FALSE,29.90350941,شارع النوري الحديد,,,,,,,,9707,,unlabeled
6637432694,1712401268,0,706349625,tertiary,,TRUE,FALSE,5.126952366,,,,,,,,,9708,,unlabeled
6637432696,6637432694,0,165548841,tertiary,,TRUE,FALSE,6.724403143,شارع النوري الحديد,,,,,,,,9709,,unlabeled
6637432697,6637432696,0,165096815,tertiary,,TRUE,FALSE,5.437371868,,,,,,,,,9710,,unlabeled
6637432697,6637432698,0,165548840,tertiary,,TRUE,FALSE,10.1697121,شارع النوري الحديد,,,,,,,,9711,,unlabeled
6637432698,1712401252,0,159137912,tertiary,,FALSE,FALSE,43.3628316,شارع النوري الحديد,,,,,,,,9712,,unlabeled
6637432698,6637432696,0,165548841,tertiary,,TRUE,FALSE,7.748477997,شارع النوري الحديد,,,,,,,,9713,,unlabeled
6637432726,11363635418,0,159395334,tertiary,,FALSE,FALSE,41.28597563,شارع محمد المنور الحديد,,,,,,,,9714,,unlabeled
6637432726,6637142987,0,159395334,tertiary,,FALSE,TRUE,36.69440797,شارع محمد المنور الحديد,,,,,,,,9715,,unlabeled
6637432726,6637419983,0,165096826,tertiary,,TRUE,FALSE,53.20180293,,,,,,,,,9716,,unlabeled
6637647390,6637647423,0,706388341,secondary,,TRUE,FALSE,24.83761222,شارع,,,,,,,,9717,,unlabeled
6637647390,6160327960,0,1076086854,secondary_link,,FALSE,FALSE,7.817475562,,,,,,,,,9718,,unlabeled
6637647391,6637647390,0,706388341,secondary,,TRUE,FALSE,31.16831394,شارع,,,,,,,,9719,,unlabeled
6637647391,6160327958,0,1076086855,secondary_link,,FALSE,TRUE,7.532240393,,,,,,,,,9720,,unlabeled
6637647398,6637647408,0,"[706388338, 706388333]",tertiary,,TRUE,FALSE,78.40381607,شارع المدرج,,,,,,,,9721,,unlabeled
6637647402,6637647413,0,690504420,secondary,2,TRUE,FALSE,21.33318349,شارع مسلمة بن عبدالملك,,,,,,,,9722,,unlabeled
6637647402,6637647398,0,706388336,secondary_link,,TRUE,FALSE,28.46591366,,,,,,,,,9723,,unlabeled
6637647408,4792150612,0,383472073,tertiary,,FALSE,TRUE,48.0141359,شارع المدرج,,,,,,,,9724,,unlabeled
6637647408,6637647414,0,"[706388339, 706388340]",tertiary,,TRUE,FALSE,96.60896852,شارع المدرج,,,,,,,,9725,,unlabeled
6637647413,6637647398,0,706388338,tertiary,,TRUE,FALSE,18.13682923,شارع المدرج,,,,,,,,9726,,unlabeled
6637647413,6637647414,0,714020485,secondary,,TRUE,FALSE,8.532394788,شارع مسلمة بن عبدالملك,,,,,,,,9727,,unlabeled
6637647414,6637684775,0,407112531,secondary,,TRUE,FALSE,6.052659309,شارع المدرج,,,,,,,,9728,,unlabeled
6637647423,6160327961,0,983691374,secondary_link,,FALSE,FALSE,7.852419338,,,,,,,,,9729,,unlabeled
6637647423,6637684777,0,706388341,secondary,,TRUE,FALSE,174.6004143,شارع,,,,,,,,9730,,unlabeled
6637681122,6637681124,0,706392182,residential,,FALSE,TRUE,13.22838207,,,,,,,,,9731,,unlabeled
6637681122,1692261439,0,156990764,residential,,TRUE,FALSE,72.72770037,شارع منصور بن عراق,,,,,,,,9732,,unlabeled
6637681123,1692261439,0,156990759,residential,,FALSE,FALSE,31.96105928,شارع علي ناصر الدين,,,,,,,,9733,,unlabeled
6637681123,6637681124,0,706392182,residential,,FALSE,FALSE,49.6553802,,,,,,,,,9734,,unlabeled
6637681123,1692261378,0,156990759,residential,,FALSE,TRUE,105.5740995,شارع علي ناصر الدين,,,,,,,,9735,,unlabeled
6637681124,1692261386,0,674595457,residential,,FALSE,TRUE,108.1064791,,,,,,,,,9736,,unlabeled
6637681124,6637681122,0,706392182,residential,,FALSE,FALSE,13.22838207,,,,,,,,,9737,,unlabeled
6637681124,6637681123,0,706392182,residential,,FALSE,TRUE,49.6553802,,,,,,,,,9738,,unlabeled
6637684773,1634662681,0,722141298,primary,1,TRUE,FALSE,7.532271506,شارع الملك علي بن الحسين,,,,,,,,9739,,unlabeled
6637684775,6637684777,0,165279653,secondary,2,TRUE,FALSE,8.640346769,شارع مسلمة بن عبدالملك,,,,,,,,9740,,unlabeled
6637684775,6160327961,0,407112531,secondary,,TRUE,FALSE,173.2906905,شارع المدرج,,,,,,,,9741,,unlabeled
6637684777,6637647413,0,706388341,secondary,,TRUE,FALSE,5.88734053,شارع,,,,,,,,9742,,unlabeled
6637684777,1634945176,0,"[165279578, 165279653]",secondary,2,TRUE,FALSE,102.6976986,شارع مسلمة بن عبدالملك,,,,,,,,9743,,unlabeled
6637889052,6160327955,0,657749540,secondary_link,,FALSE,FALSE,7.227714614,,,,,,,,,9744,,unlabeled
6637889052,6637647391,0,706388341,secondary,,TRUE,FALSE,41.67527481,شارع,,,,,,,,9745,,unlabeled
6638447733,1633295543,0,673873075,residential,,FALSE,FALSE,21.21549843,شارع دمشق,,,,,,,,9746,,unlabeled
6638447733,1633295562,0,673873075,residential,,FALSE,TRUE,41.98355923,شارع دمشق,,,,,,,,9747,,unlabeled
6638447733,6638576902,0,706469501,residential,,FALSE,FALSE,134.4624156,,,,,,,,,9748,,unlabeled
6638568861,1754615939,0,392762376,tertiary,2,FALSE,FALSE,173.3883102,شارع سعد بن معاذ,,,,,,,,9749,,unlabeled
6638568861,1754615947,0,392762376,tertiary,2,FALSE,TRUE,15.72865079,شارع سعد بن معاذ,,,,,,,,9750,,unlabeled
6638568861,10961228213,0,706468732,residential,,FALSE,FALSE,258.4820391,,,,,,,,,9751,,unlabeled
6638576902,6638447733,0,706469501,residential,,FALSE,TRUE,134.4624156,,,,,,,,,9752,,unlabeled
6640061916,1754616002,0,163784172,residential,,FALSE,TRUE,21.97625404,شارع حذيفة بن أسيد,,,,,,,,9753,,unlabeled
6640061916,1754615987,0,706619265,residential,,FALSE,TRUE,83.83507311,,,,,,,,,9754,,unlabeled
6640061916,1754615989,0,163784172,residential,,FALSE,FALSE,109.6653364,شارع حذيفة بن أسيد,,,,,,,,9755,,unlabeled
6640061948,1754616024,0,163784173,residential,,FALSE,TRUE,533.28183,شارع عبدالحميد سليمان,,,,,,,,9756,,unlabeled
6640061948,10203594365,0,1115677066,tertiary,,TRUE,FALSE,43.55749364,شارع سعد بن معاذ,,,,,,,,9757,,unlabeled
6640123648,1755773170,0,163908350,residential,,FALSE,FALSE,131.5376825,شارع محمود اللوباني,,,,,,,,9758,,unlabeled
6640123648,1755773142,0,392580735,tertiary,2,FALSE,FALSE,604.4424944,شارع فاطمة بنت الحسين,,,,,,,,9759,,unlabeled
6640123648,1755773208,0,392580735,tertiary,2,FALSE,TRUE,145.9990137,شارع فاطمة بنت الحسين,,,,,,,,9760,,unlabeled
6640123649,1692261484,0,706628754,residential,,FALSE,FALSE,84.01157483,,,,,,,,,9761,,unlabeled
6640123652,6474102786,0,150570301,tertiary,2,FALSE,FALSE,67.82701865,شارع أبو العلاء المعري,,,,,,,,9762,,unlabeled
6640123652,1634662778,0,150570301,tertiary,2,FALSE,TRUE,59.72591593,شارع أبو العلاء المعري,,,,,,,,9763,,unlabeled
6640123652,1692261484,0,706628754,residential,,FALSE,TRUE,81.19764869,,,,,,,,,9764,,unlabeled
6640237487,1689210099,0,407113223,tertiary,,FALSE,FALSE,61.19503106,شارع التاج,,,,,,,,9765,,unlabeled
6640237487,13103696251,0,1425582942,residential,,FALSE,FALSE,64.84636516,,,,,,,,,9766,,unlabeled
6640237487,6640650611,0,407113223,tertiary,,FALSE,TRUE,153.0123071,شارع التاج,,,,,,,,9767,,unlabeled
6640237491,1689210078,0,407113223,tertiary,,FALSE,TRUE,6.054866514,شارع التاج,,,,,,,,9768,,unlabeled
6640237491,4091989659,0,156996443,residential,,TRUE,FALSE,551.4899056,شارع دبي,,,,,,,,9769,,unlabeled
6640237491,1689210075,0,407113223,tertiary,,FALSE,FALSE,89.7869082,شارع التاج,,,,,,,,9770,,unlabeled
6640237549,6640627452,0,383472064,residential,,FALSE,FALSE,89.06933076,شارع الجهاد,,,,,,,,9771,,unlabeled
6640237549,1692327181,0,383472064,residential,,FALSE,TRUE,112.5324206,شارع الجهاد,,,,,,,,9772,,unlabeled
6640237549,6640288493,0,565562821,residential,,FALSE,FALSE,79.86153785,شارع شقاق النعمان,,,,,,,,9773,,unlabeled
6640237553,6640288485,0,165279646,residential,,TRUE,FALSE,108.6224724,شارع ياسين العسلي,,,,,,,,9774,,unlabeled
6640237553,1692327063,0,383472064,residential,,FALSE,FALSE,76.34199854,شارع الجهاد,,,,,,,,9775,,unlabeled
6640237553,6640627452,0,383472064,residential,,FALSE,TRUE,64.64341976,شارع الجهاد,,,,,,,,9776,,unlabeled
6640282073,1768362396,0,165279538,residential,,FALSE,TRUE,7.26765562,شارع عمر المختار,,,,,,,,9777,,unlabeled
6640282073,1768362457,0,165279538,residential,,FALSE,FALSE,131.212644,شارع عمر المختار,,,,,,,,9778,,unlabeled
6640282073,6293854017,0,672098283,residential,,FALSE,TRUE,37.61338165,,,,,,,,,9779,,unlabeled
6640288485,6640288495,0,165279633,residential,,FALSE,FALSE,121.0272834,,,,,,,,,9780,,unlabeled
6640288485,6640288502,0,165279646,residential,,TRUE,FALSE,62.65875635,شارع ياسين العسلي,,,,,,,,9781,,unlabeled
6640288487,6640288502,0,165279530,residential,,FALSE,FALSE,54.72854605,شارع مؤتة,,,,,,,,9782,,unlabeled
6640288487,6640288495,0,165279530,residential,,FALSE,TRUE,70.17720758,شارع مؤتة,,,,,,,,9783,,unlabeled
6640288487,10236801904,0,"[671697810, 671697811, 706678068]",residential,,FALSE,FALSE,190.2921748,,,,,,,,,9784,,unlabeled
6640288493,6640288498,0,165279530,residential,,FALSE,FALSE,79.2868793,شارع مؤتة,,,,,,,,9785,,unlabeled
6640288493,1692327181,0,"[165279530, 672098306]",residential,,FALSE,TRUE,184.1572466,شارع مؤتة,,,,,,,,9786,,unlabeled
6640288493,6640237549,0,565562821,residential,,FALSE,TRUE,79.86153785,شارع شقاق النعمان,,,,,,,,9787,,unlabeled
6640288495,6640288498,0,165279530,residential,,FALSE,TRUE,47.24139446,شارع مؤتة,,,,,,,,9788,,unlabeled
6640288495,6640288487,0,165279530,residential,,FALSE,FALSE,70.17720758,شارع مؤتة,,,,,,,,9789,,unlabeled
6640288495,6640288485,0,165279633,residential,,FALSE,TRUE,121.0272834,,,,,,,,,9790,,unlabeled
6640288498,6640288495,0,165279530,residential,,FALSE,FALSE,47.24139446,شارع مؤتة,,,,,,,,9791,,unlabeled
6640288498,6640288493,0,165279530,residential,,FALSE,TRUE,79.2868793,شارع مؤتة,,,,,,,,9792,,unlabeled
6640288498,6640627452,0,165279590,residential,,FALSE,FALSE,109.7321693,شارع يعقوب بكير,,,,,,,,9793,,unlabeled
6640288502,6640288504,0,165279530,residential,,FALSE,FALSE,2.392477834,شارع مؤتة,,,,,,,,9794,,unlabeled
6640288502,6640288487,0,165279530,residential,,FALSE,TRUE,54.72854605,شارع مؤتة,,,,,,,,9795,,unlabeled
6640288502,6640650588,0,565562814,residential,,FALSE,FALSE,165.3299418,,,,,,,,,9796,,unlabeled
6640288504,1689210087,0,165279530,residential,,FALSE,FALSE,64.75075056,شارع مؤتة,,,,,,,,9797,,unlabeled
6640288504,6640288502,0,165279530,residential,,FALSE,TRUE,2.392477834,شارع مؤتة,,,,,,,,9798,,unlabeled
6640288504,1689210086,0,672098285,residential,,FALSE,TRUE,102.5251707,,,,,,,,,9799,,unlabeled
6640288507,1689210000,0,407113223,tertiary,,FALSE,FALSE,70.39263011,شارع التاج,,,,,,,,9800,,unlabeled
6640288507,1689210037,0,407113223,tertiary,,FALSE,TRUE,32.5990623,شارع التاج,,,,,,,,9801,,unlabeled
6640288507,6293853986,0,672098256,residential,,FALSE,FALSE,200.8079621,,,,,,,,,9802,,unlabeled
6640288519,4091989659,0,407133406,residential,,FALSE,TRUE,79.88297887,درج دبي 4,,,,,,,,9803,,unlabeled
6640318602,6640650611,0,706678074,residential,,FALSE,FALSE,58.36451549,,,,,,,,,9804,,unlabeled
6640318602,10236801907,0,706678074,residential,,FALSE,TRUE,49.54500787,,,,,,,,,9805,,unlabeled
6640318602,6292035214,0,671914070,residential,,FALSE,FALSE,113.7148458,,,,,,,,,9806,,unlabeled
6640318602,6292035219,0,671914070,residential,,FALSE,TRUE,100.9796633,,,,,,,,,9807,,unlabeled
6640318647,1768161238,0,165260505,residential,,FALSE,TRUE,53.09648092,,,,,,,,,9808,,unlabeled
6640318647,6640318653,0,165260494,residential,,FALSE,TRUE,170.431904,شارع الطور,,,,,,,,9809,,unlabeled
6640318647,6641436351,0,672098263,residential,,FALSE,FALSE,59.58282267,شارع الطور,,,,,,,,9810,,unlabeled
6640318653,1768161297,0,165260494,residential,,FALSE,TRUE,6.816076777,شارع الطور,,,,,,,,9811,,unlabeled
6640318653,6640318647,0,165260494,residential,,FALSE,FALSE,170.431904,شارع الطور,,,,,,,,9812,,unlabeled
6640318653,6640318654,0,165260545,residential,,FALSE,FALSE,70.62353526,شارع قلنسوة,,,,,,,,9813,,unlabeled
6640318654,1768161266,0,165260527,residential,,FALSE,FALSE,85.83387777,,,,,,,,,9814,,unlabeled
6640318654,1768161255,0,165260545,residential,,FALSE,FALSE,33.99027401,شارع قلنسوة,,,,,,,,9815,,unlabeled
6640318654,6640318653,0,165260545,residential,,FALSE,TRUE,70.62353526,شارع قلنسوة,,,,,,,,9816,,unlabeled
6640627452,6640288498,0,165279590,residential,,FALSE,TRUE,109.7321693,شارع يعقوب بكير,,,,,,,,9817,,unlabeled
6640627452,6640237553,0,383472064,residential,,FALSE,FALSE,64.64341976,شارع الجهاد,,,,,,,,9818,,unlabeled
6640627452,6640237549,0,383472064,residential,,FALSE,TRUE,89.06933076,شارع الجهاد,,,,,,,,9819,,unlabeled
6640627477,1768161384,0,165279539,residential,,FALSE,TRUE,18.40294278,ممر الإمام البخاري,,,,,,,,9820,,unlabeled
6640627477,1768362302,0,"[165279539, 383439439]",residential,,FALSE,FALSE,419.1757545,"['ممر الإمام البخاري', 'شارع السهم']",,,,,,,,9821,,unlabeled
6640627477,1768161368,0,706678067,residential,,FALSE,FALSE,149.025464,,,,,,,,,9822,,unlabeled
6640645002,1754616002,0,163784172,residential,,FALSE,FALSE,38.06952404,شارع حذيفة بن أسيد,,,,,,,,9823,,unlabeled
6640645002,1754616010,0,163784172,residential,,FALSE,TRUE,5.930114749,شارع حذيفة بن أسيد,,,,,,,,9824,,unlabeled
6640645002,1754616029,0,163784180,residential,,FALSE,TRUE,115.8952369,,,,,,,,,9825,,unlabeled
6640645020,6414512018,0,163784189,residential,,FALSE,FALSE,97.202101,,,,,,,,,9826,,unlabeled
6640645020,6640645026,0,163784189,residential,,FALSE,TRUE,74.50138575,,,,,,,,,9827,,unlabeled
6640645020,6412699654,0,706677832,residential,,FALSE,TRUE,189.6536105,شارع الهاوية,,,,,,,,9828,,unlabeled
6640645026,6640645020,0,163784189,residential,,FALSE,FALSE,74.50138575,,,,,,,,,9829,,unlabeled
6640645026,6640645033,0,163784189,residential,,FALSE,TRUE,64.67051694,,,,,,,,,9830,,unlabeled
6640645026,6293821629,0,706677833,residential,,FALSE,TRUE,66.76871194,,,,,,,,,9831,,unlabeled
6640645033,1754616215,0,163784189,residential,,FALSE,TRUE,65.10733136,,,,,,,,,9832,,unlabeled
6640645033,6640645026,0,163784189,residential,,FALSE,FALSE,64.67051694,,,,,,,,,9833,,unlabeled
6640645033,6293821628,0,706677834,residential,,FALSE,TRUE,85.6537772,,,,,,,,,9834,,unlabeled
6640645047,6640645056,0,706677836,residential,,FALSE,TRUE,108.0260397,,,,,,,,,9835,,unlabeled
6640645056,10961228189,0,706677835,residential,,FALSE,FALSE,80.49536672,,,,,,,,,9836,,unlabeled
6640645056,6640645047,0,706677836,residential,,FALSE,FALSE,108.0260397,,,,,,,,,9837,,unlabeled
6640645056,1754616169,0,706677836,residential,,FALSE,TRUE,124.3770092,,,,,,,,,9838,,unlabeled
6640650588,1689210087,0,407113223,tertiary,,FALSE,FALSE,76.24372745,شارع التاج,,,,,,,,9839,,unlabeled
6640650588,1689210099,0,407113223,tertiary,,FALSE,TRUE,67.03176391,شارع التاج,,,,,,,,9840,,unlabeled
6640650588,6640288502,0,565562814,residential,,FALSE,TRUE,165.3299418,,,,,,,,,9841,,unlabeled
6640650601,1768161292,0,165260532,residential,,FALSE,TRUE,23.89859111,شارع حبيب بن زيد,,,,,,,,9842,,unlabeled
6640650601,1768161254,0,165260532,residential,,FALSE,FALSE,99.66677881,شارع حبيب بن زيد,,,,,,,,9843,,unlabeled
6640650601,6640650603,0,706678070,residential,,FALSE,FALSE,28.49534277,شارع الراحة,,,,,,,,9844,,unlabeled
6640650602,6640650603,0,706678072,residential,,FALSE,TRUE,35.7504619,شارع الراحة,,,,,,,,9845,,unlabeled
6640650602,6291386266,0,706678069,residential,,TRUE,FALSE,21.57182428,شارع الراحة,,,,,,,,9846,,unlabeled
6640650603,1768161292,0,165260500,residential,,FALSE,TRUE,17.88499342,شارع الراحة,,,,,,,,9847,,unlabeled
6640650603,6640650602,0,706678072,residential,,FALSE,FALSE,35.7504619,شارع الراحة,,,,,,,,9848,,unlabeled
6640650603,6640650601,0,706678070,residential,,FALSE,TRUE,28.49534277,شارع الراحة,,,,,,,,9849,,unlabeled
6640650608,6640650609,0,165279569,residential,,FALSE,FALSE,6.172477246,شارع أم تينة ممر 6,,,,,,,,9850,,unlabeled
6640650608,1768362181,0,165279569,residential,,FALSE,TRUE,123.1528298,شارع أم تينة ممر 6,,,,,,,,9851,,unlabeled
6640650608,1768362196,0,165279643,residential,,TRUE,FALSE,7.903577025,شارع ابن مالك,,,,,,,,9852,,unlabeled
6640650609,6640650608,0,165279569,residential,,FALSE,TRUE,6.172477246,شارع أم تينة ممر 6,,,,,,,,9853,,unlabeled
6640650609,6291386262,0,165279652,residential,,TRUE,FALSE,29.37979498,شارع ابن مالك,,,,,,,,9854,,unlabeled
6640650611,6640318602,0,706678074,residential,,FALSE,TRUE,58.36451549,,,,,,,,,9855,,unlabeled
6640650611,6640237487,0,407113223,tertiary,,FALSE,FALSE,153.0123071,شارع التاج,,,,,,,,9856,,unlabeled
6640650611,1768362370,0,407113223,tertiary,,FALSE,TRUE,70.16886235,شارع التاج,,,,,,,,9857,,unlabeled
6640719433,1754616251,0,163784237,residential,,FALSE,FALSE,45.95027306,شارع قتادة بن النعمان,,,,,,,,9858,,unlabeled
6640719433,6660795021,0,163784237,residential,,FALSE,TRUE,64.31190985,شارع قتادة بن النعمان,,,,,,,,9859,,unlabeled
6640719441,1753676198,0,163687063,residential,,FALSE,TRUE,9.058784244,,,,,,,,,9860,,unlabeled
6640746892,1755342101,0,163865139,residential,,FALSE,FALSE,10.65028612,شارع عمير بن أبي وقاص,,,,,,,,9861,,unlabeled
6640746892,6640746893,0,706686545,residential,,FALSE,TRUE,73.57403182,,,,,,,,,9862,,unlabeled
6640746892,1755342056,0,163865139,residential,,FALSE,TRUE,267.8095247,شارع عمير بن أبي وقاص,,,,,,,,9863,,unlabeled
6640746893,6640746892,0,706686545,residential,,FALSE,FALSE,73.57403182,,,,,,,,,9864,,unlabeled
6640747758,1768161260,0,706645944,residential,,FALSE,FALSE,50.11551835,شارع ذات الصواري,,,,,,,,9865,,unlabeled
6640747758,1768161248,0,706645944,residential,,FALSE,TRUE,19.03121823,شارع ذات الصواري,,,,,,,,9866,,unlabeled
6640747758,6640747759,0,706687104,residential,,FALSE,TRUE,78.60694778,,,,,,,,,9867,,unlabeled
6640747759,1768161255,0,165260518,residential,,FALSE,FALSE,63.82788291,شارع الإتصاف,,,,,,,,9868,,unlabeled
6640747759,1768161229,0,165260518,residential,,FALSE,TRUE,95.89975957,شارع الإتصاف,,,,,,,,9869,,unlabeled
6640747759,6640747758,0,706687104,residential,,FALSE,FALSE,78.60694778,,,,,,,,,9870,,unlabeled
